"BASE_PRICE","PRICE","WEEK_END_DATE","STORE_NUM","UPC","MANUFACTURER","DISPLAY","FEATURE","TPR_ONLY","UNITS"
7.49,6.49,40821,"4521","7218063979","TONYS",1,0,0,3
3.32,3.31,40527,"25001","1111087398","PRIVATE LABEL",0,1,0,40
5.99,5.99,40660,"11757","2066200530","KING",0,0,0,5
3.23,3.23,39967,"4521","1111087395","PRIVATE LABEL",0,0,0,13
3.31,3.31,39988,"21479","1111087395","PRIVATE LABEL",0,0,0,14
5.29,4,40688,"367","1111087395","PRIVATE LABEL",0,0,1,3
5.99,5.99,40548,"2495","2066200531","KING",0,0,0,3
6.59,6.59,40037,"19521","7192100337","TOMBSTONE",1,0,0,3
6.38,6.38,39946,"9825","7218063052","TONYS",0,0,0,5
7.49,7.49,40737,"23061","7218063979","TONYS",0,0,0,4
3.26,3.26,40345,"25229","1111087398","PRIVATE LABEL",0,0,0,23
6.99,6.99,40492,"21227","7192100339","TOMBSTONE",0,0,0,21
3.25,3.25,40485,"21485","1111087398","PRIVATE LABEL",0,0,0,4
6.49,6.49,40401,"2513","7218063979","TONYS",0,0,0,5
6.59,6.31,40366,"13827","7192100337","TOMBSTONE",1,0,0,13
6.59,4.56,40086,"23349","7192100336","TOMBSTONE",1,1,0,22
6.59,4.77,40611,"2513","7192100339","TOMBSTONE",1,1,0,41
7.09,7.09,40632,"387","7218063052","TONYS",0,0,0,3
6.14,5.49,39995,"11993","7218063983","TONYS",0,0,1,10
6.89,4.49,39897,"389","7218063979","TONYS",0,0,1,16
5.99,5.99,40373,"25229","2066200531","KING",0,0,0,12
3.96,3.96,40786,"26981","1111087396","PRIVATE LABEL",0,0,0,8
4.56,4.56,40128,"26973","1111087398","PRIVATE LABEL",0,0,0,17
6.59,6.59,39932,"19533","7192100337","TOMBSTONE",0,0,0,15
6.59,6.59,40569,"11967","7192100339","TOMBSTONE",0,0,0,1
6.89,6.89,40548,"387","7218063052","TONYS",0,0,0,5
3.79,3.3,40744,"19521","1111087396","PRIVATE LABEL",0,1,0,10
6.59,5.5,40513,"21479","7192100336","TOMBSTONE",0,1,0,12
6.99,6.99,40107,"26983","7192100336","TOMBSTONE",0,0,0,8
5.49,5.49,40772,"25229","7192100337","TOMBSTONE",1,1,0,9
6.79,6.79,39967,"29159","7218063983","TONYS",0,0,0,2
6.41,6.41,39939,"25001","7192100337","TOMBSTONE",0,0,0,20
6.59,5.64,40786,"19265","7192100336","TOMBSTONE",0,0,1,10
6.99,6.99,40198,"26981","7192100339","TOMBSTONE",0,0,0,10
6.59,6.59,40114,"4489","7192100337","TOMBSTONE",1,0,0,14
6.3,6.3,39988,"13859","7218063052","TONYS",0,0,0,7
6.99,6.99,40366,"23075","7192100337","TOMBSTONE",0,0,0,1
3.25,3.25,40058,"25233","1111087395","PRIVATE LABEL",0,0,0,4
5.99,4.49,40744,"4259","2066200531","KING",0,0,1,4
6.99,6.99,40478,"15531","7192100336","TOMBSTONE",0,0,0,2
6.59,6.59,40198,"6431","7192100337","TOMBSTONE",0,0,0,6
6.59,6.59,40744,"11757","7192100337","TOMBSTONE",0,0,0,2
6.59,6.06,40275,"25261","7192100339","TOMBSTONE",1,0,0,8
7.49,7.49,40688,"25261","7218063983","TONYS",0,0,0,1
6.59,6.59,40240,"23349","7192100339","TOMBSTONE",0,0,0,6
6.59,4.99,40415,"6379","7192100336","TOMBSTONE",0,1,0,22
6.99,4.62,40471,"389","7192100336","TOMBSTONE",1,1,0,57
6.49,6.49,40219,"19523","7218063979","TONYS",0,0,0,3
6.49,6.49,40345,"29159","7218063983","TONYS",0,0,0,2
3.91,3.91,40807,"15531","1111087398","PRIVATE LABEL",0,0,0,15
3.24,3.24,40212,"17615","1111087398","PRIVATE LABEL",0,0,0,11
6.27,6.27,40296,"21237","7218063979","TONYS",0,0,0,15
3.81,3.81,39960,"24991","1111087398","PRIVATE LABEL",0,0,0,14
7.89,7.89,40730,"4521","7218063979","TONYS",0,0,0,1
5.15,3.92,40688,"19265","1111087398","PRIVATE LABEL",0,0,1,12
7.29,7.29,40422,"4489","7218063983","TONYS",0,0,0,2
6.59,6.59,40597,"6379","7192100339","TOMBSTONE",0,0,0,14
6.51,6.51,39904,"21213","7218063983","TONYS",0,0,0,4
6.99,6.99,40562,"21221","7192100339","TOMBSTONE",0,0,0,11
2.99,2.99,40534,"19521","1111087398","PRIVATE LABEL",0,0,0,9
7.07,7.07,40835,"19265","7218063052","TONYS",0,0,0,5
6.59,6.59,40548,"13859","7192100337","TOMBSTONE",0,0,0,3
3.33,3.33,40079,"29159","1111087398","PRIVATE LABEL",0,0,0,10
6.59,4.99,40576,"13837","7192100336","TOMBSTONE",1,0,0,30
3.25,3.25,40310,"25233","1111087398","PRIVATE LABEL",0,0,0,16
3.3,3.3,39869,"11967","1111087396","PRIVATE LABEL",0,0,0,17
7.49,7.49,40688,"8263","7218063983","TONYS",0,0,0,7
5.22,3.36,40590,"26981","1111087395","PRIVATE LABEL",1,0,0,38
3.21,3.21,40219,"25261","1111087396","PRIVATE LABEL",0,0,0,21
6.59,6.59,40695,"387","7192100337","TOMBSTONE",0,0,0,9
7.49,5.42,40856,"2541","7218063979","TONYS",0,1,0,7
6.34,6.34,39946,"26973","7192100339","TOMBSTONE",0,0,0,26
6.79,5.49,39995,"19521","7218063979","TONYS",0,0,1,4
6.05,6.05,40541,"6179","2066200530","KING",0,0,0,9
7.29,7.29,40597,"10019","7218063052","TONYS",0,0,0,2
6.49,6.49,40716,"2277","2066200531","KING",0,0,0,15
4,4,40779,"9825","1111087395","PRIVATE LABEL",0,0,0,7
3.24,3.24,40520,"2495","1111087396","PRIVATE LABEL",0,0,0,18
5.32,5.32,40821,"13837","7192100336","TOMBSTONE",0,0,0,9
4.89,2.88,40184,"25027","1111087398","PRIVATE LABEL",1,1,0,111
6.89,6.89,40436,"2277","7218063979","TONYS",0,0,0,6
5.99,5.99,40576,"6379","2066200531","KING",0,0,0,13
7.49,5.99,40821,"25253","7218063983","TONYS",0,0,1,3
5.99,5.99,40492,"29159","2066200530","KING",0,0,0,4
6.79,4.49,39897,"623","7218063052","TONYS",0,1,0,29
5.8,5.8,40863,"19523","7192100336","TOMBSTONE",0,0,0,25
3.8,3.8,40422,"367","1111087395","PRIVATE LABEL",0,0,0,3
7.49,4.87,40674,"11967","7218063983","TONYS",1,1,0,4
3.3,3.3,40009,"17615","1111087396","PRIVATE LABEL",0,0,0,9
5.8,5.8,40863,"19533","7192100339","TOMBSTONE",0,0,0,23
6.59,5.53,40275,"13859","7192100339","TOMBSTONE",0,0,1,8
5.99,5.99,40485,"23345","2066200531","KING",0,0,0,6
6.49,6.49,40716,"13859","2066200531","KING",0,0,0,1
4,4,39953,"15547","1111087398","PRIVATE LABEL",0,0,0,4
5.49,5.49,40786,"15755","7192100337","TOMBSTONE",0,0,0,14
2.92,3.26,40191,"25233","1111087396","PRIVATE LABEL",1,0,0,44
7.49,7.49,40786,"4489","7218063052","TONYS",0,0,0,4
6.99,4.47,40079,"28909","7192100339","TOMBSTONE",0,1,0,81
3.29,3.29,40506,"19523","1111087398","PRIVATE LABEL",0,0,0,16
6.59,6.59,40723,"2281","7192100337","TOMBSTONE",0,0,0,9
6.89,6.89,40401,"8035","7218063052","TONYS",0,0,0,2
6.49,5.06,40793,"29159","2066200532","KING",1,0,0,23
6.59,6.59,39953,"2495","7192100337","TOMBSTONE",1,0,0,22
5.99,5.99,40765,"387","2066200531","KING",0,0,0,7
3.25,3.25,40275,"15755","1111087396","PRIVATE LABEL",0,0,0,11
6.99,6.99,40338,"9825","7192100339","TOMBSTONE",0,0,0,20
6.49,6.49,40408,"23349","7218063052","TONYS",0,0,0,1
3.52,3.52,40856,"8263","1111087398","PRIVATE LABEL",0,0,0,7
3.11,3.11,40247,"4521","1111087396","PRIVATE LABEL",0,0,0,15
4.71,4.71,40324,"13609","1111087396","PRIVATE LABEL",0,0,0,6
6.59,6.59,40114,"15763","7192100337","TOMBSTONE",0,0,0,3
3.22,3.19,40667,"13837","1111087398","PRIVATE LABEL",1,1,0,18
6.99,4.49,40464,"15541","7192100339","TOMBSTONE",1,1,0,46
6.07,6.07,40681,"28909","2066200531","KING",0,0,0,13
6.79,6.79,39939,"13827","7218063052","TONYS",0,0,0,8
6.99,6.99,40387,"15541","7192100339","TOMBSTONE",0,0,0,2
5.99,5.99,40772,"9825","2066200532","KING",0,0,0,5
6.99,4.52,40471,"25001","7192100337","TOMBSTONE",1,1,0,90
3.9,3.9,40765,"19265","1111087398","PRIVATE LABEL",0,0,0,14
7.04,7.04,40030,"2513","7218063979","TONYS",0,0,0,2
6.02,6.02,40863,"6179","2066200530","KING",0,0,0,19
6.59,6.59,40695,"23055","7192100339","TOMBSTONE",0,0,0,5
6.79,6.79,40037,"19521","7218063979","TONYS",0,0,0,4
3.68,3.68,40835,"623","1111087398","PRIVATE LABEL",0,0,0,9
6.59,5.04,40345,"15765","7192100339","TOMBSTONE",1,1,0,34
3.34,3.34,40114,"13853","1111087396","PRIVATE LABEL",0,0,0,1
6.99,6.99,40121,"389","7192100337","TOMBSTONE",0,0,0,5
3.31,3.28,39939,"25229","1111087396","PRIVATE LABEL",1,1,0,31
5.29,4.14,40709,"23055","1111087395","PRIVATE LABEL",0,0,1,11
6.49,6.49,40352,"19521","2066200532","KING",0,0,0,4
5.8,5.8,40891,"13609","7192100339","TOMBSTONE",0,0,0,37
4.4,4.4,40149,"24991","1111087396","PRIVATE LABEL",0,0,0,2
6.99,4.99,40576,"387","7192100339","TOMBSTONE",1,0,0,60
4.89,4.32,40128,"11757","1111087398","PRIVATE LABEL",0,0,1,9
3.34,3.34,39925,"19521","1111087398","PRIVATE LABEL",0,0,0,5
5.64,5.64,40758,"11993","7192100337","TOMBSTONE",0,0,0,16
6.59,4.49,40464,"2495","7192100336","TOMBSTONE",1,1,0,61
3.3,3.3,40002,"12011","1111087395","PRIVATE LABEL",0,0,0,12
6.89,4.49,39883,"19265","7218063983","TONYS",1,1,0,18
5.79,5.79,40380,"21221","7218063052","TONYS",0,0,0,8
7.49,4.99,40821,"26973","7218063983","TONYS",1,0,0,19
6.59,4.47,40086,"25261","7192100336","TOMBSTONE",1,1,0,54
4.96,3.62,40632,"11761","1111087396","PRIVATE LABEL",0,0,1,5
3.74,3.74,40758,"2541","1111087396","PRIVATE LABEL",0,0,0,8
5.99,5.99,40415,"11757","2066200531","KING",0,0,0,2
8.91,8.91,40765,"2495","7218063052","TONYS",0,0,0,7
3.28,3.28,39855,"4521","1111087395","PRIVATE LABEL",0,0,0,12
3.26,3.26,40387,"27175","1111087395","PRIVATE LABEL",0,0,0,3
7.49,4.66,40674,"17599","7218063983","TONYS",0,1,0,3
4.54,4.54,40324,"13609","1111087395","PRIVATE LABEL",0,0,0,10
5.99,5.99,40506,"12011","2066200530","KING",0,0,0,3
6.51,6.51,40716,"26973","7192100337","TOMBSTONE",0,0,0,10
3.21,3.21,40625,"12011","1111087396","PRIVATE LABEL",0,0,0,13
3.55,3.55,40709,"19533","1111087398","PRIVATE LABEL",0,0,0,11
5.27,5.27,40828,"21485","7192100336","TOMBSTONE",0,0,0,2
6.59,4.57,40464,"13827","7192100339","TOMBSTONE",1,1,0,50
6.59,4.49,40464,"6379","7192100339","TOMBSTONE",0,1,0,62
3.21,3.27,40597,"19521","1111087395","PRIVATE LABEL",1,1,0,10
3.89,3.89,40016,"8035","1111087398","PRIVATE LABEL",0,0,0,13
6.99,6.99,40065,"2277","7192100339","TOMBSTONE",0,0,0,28
3.29,3.29,39883,"21479","1111087398","PRIVATE LABEL",0,0,0,14
5.99,5.99,40443,"2281","2066200530","KING",0,0,0,10
7.49,7.49,40793,"9825","7218063052","TONYS",0,0,0,1
3.16,3.16,40450,"19533","1111087395","PRIVATE LABEL",0,0,0,23
4.82,2.93,40163,"19265","1111087398","PRIVATE LABEL",1,1,0,99
6.89,4.55,40520,"11761","7218063979","TONYS",0,0,1,38
6.49,4.99,40303,"23327","7218063052","TONYS",1,1,0,5
6.59,6.59,40212,"17627","7192100336","TOMBSTONE",0,0,0,4
6.79,6.79,39960,"25229","7218063983","TONYS",0,0,0,4
3.25,3.25,39953,"11967","1111087395","PRIVATE LABEL",0,0,0,16
3.27,3.27,40317,"6431","1111087395","PRIVATE LABEL",0,0,0,21
6.24,6.24,40695,"15763","2066200530","KING",0,0,0,2
6.99,4.99,40429,"4259","7192100339","TOMBSTONE",0,0,1,32
3.21,3.21,40436,"15765","1111087396","PRIVATE LABEL",0,0,0,8
4,4,39862,"25021","1111087395","PRIVATE LABEL",0,0,0,6
6.89,6.89,40541,"13609","7218063052","TONYS",0,0,0,4
4,4,40842,"387","1111087396","PRIVATE LABEL",0,0,0,10
6.59,6.59,39974,"25261","7192100337","TOMBSTONE",0,0,0,9
6.59,4.99,40436,"25261","7192100339","TOMBSTONE",1,0,0,40
3.32,3.32,39974,"6431","1111087396","PRIVATE LABEL",0,0,0,16
3.97,3.97,40002,"26983","1111087398","PRIVATE LABEL",0,0,0,15
3.17,3.17,40002,"8263","1111087398","PRIVATE LABEL",0,0,0,4
3.44,3.44,40870,"29159","1111087398","PRIVATE LABEL",0,0,0,11
3.34,3.34,40653,"8263","1111087398","PRIVATE LABEL",0,0,0,12
6.49,5.29,40373,"2505","7218063052","TONYS",0,0,1,3
6.59,4.49,40471,"25233","7192100337","TOMBSTONE",0,1,0,46
6.59,6.59,40499,"13837","7192100337","TOMBSTONE",0,0,0,12
6.59,6.59,39988,"13859","7192100339","TOMBSTONE",0,0,0,6
3.34,3.34,40352,"12011","1111087396","PRIVATE LABEL",0,0,0,15
7.29,4.99,40569,"15763","7218063983","TONYS",1,1,0,9
6.77,5.04,40667,"4503","7192100336","TOMBSTONE",1,1,0,44
7.29,7.29,40499,"6379","7218063052","TONYS",0,0,0,4
6.59,5.49,40149,"8263","7192100336","TOMBSTONE",1,1,0,10
3.5,3.44,40898,"13853","1111087396","PRIVATE LABEL",1,0,0,11
6.38,6.38,39988,"21221","7218063983","TONYS",0,0,0,1
5.19,3.56,40625,"6187","1111087398","PRIVATE LABEL",0,0,1,18
5.29,3.76,40716,"11757","1111087396","PRIVATE LABEL",0,0,1,5
6.19,6.19,40765,"27175","2066200532","KING",0,0,0,5
6.99,6.99,40905,"2277","7218063979","TONYS",0,0,0,5
6.89,6.89,40513,"13609","7218063979","TONYS",0,0,0,1
5.8,5.8,40856,"2523","7192100336","TOMBSTONE",0,0,0,11
3.75,3.28,40744,"2505","1111087398","PRIVATE LABEL",1,1,0,18
6.27,6.27,40296,"23067","7218063052","TONYS",0,0,0,4
7.49,5.19,40856,"4259","7218063983","TONYS",1,1,0,10
3.88,3.88,39967,"21213","1111087395","PRIVATE LABEL",0,0,0,13
6.49,6.49,40352,"613","2066200532","KING",0,0,0,4
4.86,4.86,40205,"26973","1111087396","PRIVATE LABEL",0,0,0,15
6.59,5.73,40758,"28909","7192100336","TOMBSTONE",0,0,1,11
5.99,5.99,40772,"25027","2066200532","KING",0,0,0,8
7.29,7.29,40555,"27175","7218063979","TONYS",0,0,0,5
6.46,5.07,39862,"26981","7218063052","TONYS",1,0,0,23
3.96,3.34,39834,"25021","1111087396","PRIVATE LABEL",0,0,1,19
5.64,5.49,40772,"25253","7192100339","TOMBSTONE",0,1,0,10
6.99,6.99,40905,"9825","2066200531","KING",0,0,0,5
6.59,6.59,40226,"21479","7192100336","TOMBSTONE",0,0,0,8
6.99,6.99,40905,"25229","2066200531","KING",0,0,0,5
6.81,6.81,40359,"19265","7192100339","TOMBSTONE",0,0,0,11
5.27,5.27,40905,"4489","7192100337","TOMBSTONE",0,0,0,12
6.59,6.59,40366,"613","7192100337","TOMBSTONE",0,0,0,4
6.99,4.74,40149,"21237","7192100339","TOMBSTONE",0,0,1,84
3.27,3.27,39953,"2495","1111087396","PRIVATE LABEL",0,0,0,11
5.79,5.79,40842,"12011","7192100337","TOMBSTONE",0,0,0,12
6.49,6.49,40401,"13827","7218063979","TONYS",0,0,0,3
3.79,3.28,40730,"4521","1111087395","PRIVATE LABEL",0,0,1,12
5.29,3.29,40604,"387","1111087395","PRIVATE LABEL",1,0,0,44
6.49,6.49,40261,"2513","2066200532","KING",0,0,0,1
3.3,3.3,40044,"4521","1111087396","PRIVATE LABEL",0,0,0,10
3.88,3.88,39981,"26983","1111087396","PRIVATE LABEL",0,0,0,15
5.99,5.99,40772,"2281","2066200530","KING",0,0,0,7
3.97,3.97,39967,"11757","1111087398","PRIVATE LABEL",0,0,0,15
3.5,3.5,40884,"4489","1111087398","PRIVATE LABEL",0,0,0,1
5.8,5.5,40877,"25253","7192100336","TOMBSTONE",0,1,0,7
5.04,5.04,40576,"2277","1111087398","PRIVATE LABEL",0,0,0,8
5.17,3.6,40625,"4259","1111087396","PRIVATE LABEL",0,0,1,8
5.8,5.8,40863,"4503","7192100336","TOMBSTONE",0,0,0,21
6.38,6.38,40149,"23061","7218063983","TONYS",0,0,0,2
6.59,5.86,40702,"23067","7192100337","TOMBSTONE",1,1,0,26
3.31,3.31,40086,"2495","1111087398","PRIVATE LABEL",0,0,0,13
3.84,3.84,40828,"2281","1111087395","PRIVATE LABEL",0,0,0,15
3.4,3.4,40884,"17627","1111087395","PRIVATE LABEL",0,0,0,14
6.79,4.72,39883,"19533","7218063052","TONYS",1,1,0,36
5.14,4,40688,"15531","1111087396","PRIVATE LABEL",0,0,1,9
6.79,6.79,40660,"21485","7192100337","TOMBSTONE",0,0,0,4
3.96,3.96,39981,"11761","1111087398","PRIVATE LABEL",0,0,0,10
7.49,5.42,40856,"13827","7218063052","TONYS",0,1,0,7
6.89,6.89,40611,"389","7218063979","TONYS",0,0,0,3
5.27,5.27,40856,"15755","7192100337","TOMBSTONE",0,0,0,8
6.89,6.89,39876,"9825","7218063979","TONYS",0,0,0,1
7.49,7.49,40849,"2281","7218063052","TONYS",0,0,0,1
5.99,5.99,40765,"4245","2066200532","KING",0,0,0,3
5.49,5.49,40758,"25261","7192100336","TOMBSTONE",0,0,0,14
6.59,6.59,40191,"17627","7192100337","TOMBSTONE",0,0,0,4
5.99,5.99,40541,"23327","2066200530","KING",0,0,0,3
6.34,4.99,40303,"11761","7218063983","TONYS",1,1,0,28
3.24,3.24,39862,"12011","1111087398","PRIVATE LABEL",0,0,0,21
6.29,6.29,39925,"23055","7192100336","TOMBSTONE",0,0,0,5
6.59,6.59,40324,"21479","7192100337","TOMBSTONE",0,0,0,3
6.51,6.51,39939,"23075","7218063983","TONYS",0,0,0,4
4.79,4.79,40366,"25021","1111087396","PRIVATE LABEL",0,0,0,2
7.29,7.29,40436,"2505","7218063979","TONYS",0,0,0,1
6.49,6.49,40072,"6379","7218063983","TONYS",0,0,0,8
6.59,6.59,40072,"27175","7192100336","TOMBSTONE",0,0,0,5
5.49,5.49,40772,"25233","7192100336","TOMBSTONE",1,1,0,19
6.49,6.49,40303,"13609","2066200530","KING",0,0,0,2
3.69,3.69,40632,"6179","1111087395","PRIVATE LABEL",0,0,0,7
6.89,6.89,40681,"6179","7192100337","TOMBSTONE",0,0,0,3
6.99,4.47,40268,"15547","7192100339","TOMBSTONE",0,1,0,44
6.07,6.07,39890,"24991","7192100339","TOMBSTONE",0,0,0,40
3.34,3.34,39953,"4521","1111087396","PRIVATE LABEL",0,0,0,5
6.99,6.99,40562,"21237","7192100339","TOMBSTONE",0,0,0,16
6.29,6.29,39862,"367","7192100337","TOMBSTONE",0,0,0,3
7.29,7.29,40555,"623","7218063979","TONYS",0,0,0,4
6.59,6.59,40282,"15763","7192100337","TOMBSTONE",0,0,0,2
6.85,6.85,39918,"6379","7218063983","TONYS",0,0,0,8
6.04,6.04,40345,"11761","7218063983","TONYS",0,0,0,4
6.59,6.59,40065,"21485","7192100339","TOMBSTONE",0,0,0,10
6.49,6.49,40870,"15765","2066200530","KING",0,0,0,3
6.59,6.59,39953,"23345","7192100336","TOMBSTONE",0,0,0,1
3.63,3.63,40856,"2505","1111087396","PRIVATE LABEL",0,0,0,8
6.49,6.49,40072,"2523","7218063052","TONYS",0,0,0,2
3.34,3.34,40093,"17627","1111087395","PRIVATE LABEL",0,0,0,4
3.96,3.96,40765,"4259","1111087395","PRIVATE LABEL",0,0,0,8
6.59,6.59,40016,"2523","7192100339","TOMBSTONE",0,0,0,5
6.59,4.73,40814,"21227","7192100339","TOMBSTONE",1,1,0,120
4.79,3.31,40597,"26973","1111087395","PRIVATE LABEL",1,1,0,28
6.49,3.99,40184,"15755","7218063979","TONYS",0,1,0,14
7.89,4.99,40751,"19521","7218063052","TONYS",0,1,0,9
6.29,6.29,40324,"28909","7218063052","TONYS",0,0,0,11
7.29,4.99,40569,"23349","7218063052","TONYS",1,1,0,5
6.38,5.08,40100,"6179","7218063983","TONYS",1,1,0,21
5.99,5.99,39883,"8041","7192100339","TOMBSTONE",0,0,0,9
6.59,4.99,39960,"25253","7192100336","TOMBSTONE",0,1,0,10
6.59,5.5,40513,"27175","7192100337","TOMBSTONE",0,1,0,9
6.59,6.59,39946,"613","7192100337","TOMBSTONE",0,0,0,8
3.48,3.48,40709,"6431","1111087398","PRIVATE LABEL",0,0,0,7
6.59,4.44,40639,"17615","7192100336","TOMBSTONE",0,1,0,14
7.49,7.49,40639,"13859","7218063979","TONYS",0,0,0,1
6.59,4.99,40583,"2513","7192100337","TOMBSTONE",1,1,0,49
5.99,5.99,40499,"4521","2066200530","KING",0,0,0,2
6.38,6.38,40044,"389","7218063052","TONYS",0,0,0,6
6.59,6.59,40121,"12011","7192100339","TOMBSTONE",0,0,0,9
4,4,40779,"28909","1111087398","PRIVATE LABEL",0,0,0,10
6.29,6.29,39862,"23075","7192100339","TOMBSTONE",0,0,0,13
4.89,2.98,40170,"4245","1111087395","PRIVATE LABEL",1,0,0,70
5.99,5.52,39904,"19265","7192100339","TOMBSTONE",0,1,0,20
3.28,3.28,40506,"25229","1111087395","PRIVATE LABEL",0,0,0,11
3.97,3.97,40828,"8035","1111087395","PRIVATE LABEL",0,0,0,12
6.59,5.86,40513,"17599","7192100339","TOMBSTONE",1,1,0,6
6.49,4.49,40744,"21221","2066200531","KING",0,0,1,1
6.99,5.55,40506,"389","7192100339","TOMBSTONE",0,1,0,30
5.8,5.8,40863,"11993","7192100336","TOMBSTONE",0,0,0,9
7.29,7.29,40506,"13827","7218063979","TONYS",0,0,0,2
6.59,5.64,40779,"389","7192100336","TOMBSTONE",0,0,1,11
4.89,4.89,40156,"13609","1111087395","PRIVATE LABEL",0,0,0,13
6.79,6.79,40037,"25253","7218063052","TONYS",0,0,0,3
6.89,4.48,40485,"2279","7218063979","TONYS",1,1,0,31
7.09,7.09,40646,"21237","7218063979","TONYS",0,0,0,5
3.3,3.3,40268,"6379","1111087398","PRIVATE LABEL",0,0,0,21
6.59,6.59,40492,"15755","7192100336","TOMBSTONE",0,0,0,1
5.99,5.99,40541,"2495","2066200531","KING",0,0,0,7
3.5,3.29,40912,"8263","1111087398","PRIVATE LABEL",0,1,0,11
6.99,6.99,40226,"23055","7192100339","TOMBSTONE",0,0,0,10
3.86,3.86,40009,"28909","1111087398","PRIVATE LABEL",0,0,0,14
6.59,6.59,40163,"17615","7192100339","TOMBSTONE",0,0,0,4
6.59,6.59,40849,"6187","2066200530","KING",0,0,0,8
5.99,5.99,40541,"13837","2066200530","KING",0,0,0,7
6.79,4.49,39890,"8263","7218063052","TONYS",1,1,0,20
6.89,6.89,40555,"23061","7218063052","TONYS",0,0,0,6
4,3.45,40912,"23067","1111087398","PRIVATE LABEL",0,1,0,6
3.26,3.26,40226,"19523","1111087396","PRIVATE LABEL",0,0,0,8
3.34,3.34,39918,"12011","1111087396","PRIVATE LABEL",0,0,0,9
6.99,6.99,40226,"4259","7192100339","TOMBSTONE",0,0,0,22
6.49,6.49,40128,"2541","7218063052","TONYS",0,0,0,2
3.65,3.65,40779,"15755","1111087396","PRIVATE LABEL",0,0,0,8
6.89,6.89,40408,"28909","7218063979","TONYS",0,0,0,3
6.38,6.38,39918,"8041","7218063052","TONYS",0,0,0,5
7.29,6.49,40226,"25233","7218063979","TONYS",0,0,1,5
6.09,6.09,40814,"26973","2066200531","KING",0,0,0,6
6.59,4.47,40086,"17599","7192100339","TOMBSTONE",1,1,0,18
3.34,3.34,39904,"11993","1111087396","PRIVATE LABEL",0,0,0,14
6.39,6.39,39855,"17627","7192100337","TOMBSTONE",0,0,0,9
6.99,6.99,40177,"26983","7192100339","TOMBSTONE",1,0,0,23
4,4,40443,"15541","1111087395","PRIVATE LABEL",0,0,0,6
5.99,5.99,40373,"4489","2066200530","KING",0,0,0,5
6.59,6.59,40037,"15763","7192100336","TOMBSTONE",0,0,0,4
6.59,6.59,40240,"29159","7192100336","TOMBSTONE",0,0,0,9
5.8,5.8,40891,"4503","7192100337","TOMBSTONE",0,0,0,9
5.99,5.99,40639,"4521","2066200531","KING",0,0,0,7
6.89,4.48,40485,"21237","7218063052","TONYS",0,1,0,30
6.59,6.59,40842,"4259","2066200530","KING",0,0,0,4
6.27,6.27,40233,"11761","7218063983","TONYS",0,0,0,10
6.99,6.99,40478,"2279","7192100339","TOMBSTONE",0,0,0,10
7.49,7.49,40051,"387","7192100336","TOMBSTONE",0,0,0,2
3.8,3.8,40436,"6179","1111087395","PRIVATE LABEL",0,0,0,4
3.25,3.25,40464,"12011","1111087396","PRIVATE LABEL",0,0,0,24
6.49,4.49,40723,"25233","2066200530","KING",0,0,1,1
3.23,3.23,40394,"12011","1111087396","PRIVATE LABEL",0,0,0,23
3.11,3.11,40408,"13859","1111087395","PRIVATE LABEL",0,0,0,4
6.29,6.29,40352,"8041","7218063983","TONYS",0,0,0,5
5.17,3.59,40618,"389","1111087398","PRIVATE LABEL",0,0,1,17
3.33,3.33,40653,"613","1111087398","PRIVATE LABEL",0,0,0,14
6.86,6.86,40030,"623","7218063052","TONYS",0,0,0,7
7.49,4.99,40821,"13609","7218063052","TONYS",1,0,0,29
3.19,3.19,40219,"25261","1111087395","PRIVATE LABEL",0,0,0,16
5.99,5.99,40576,"15547","2066200531","KING",0,0,0,6
5.99,5.99,40681,"15765","2066200530","KING",0,0,0,1
3.6,3.6,39876,"21213","1111087396","PRIVATE LABEL",0,0,0,1
6.38,6.38,39953,"11761","7218063052","TONYS",0,0,0,6
6.49,6.49,40247,"15765","7218063983","TONYS",0,0,0,2
7.49,5.99,40828,"25261","7218063983","TONYS",0,1,0,8
6.99,6.99,40499,"6187","7192100337","TOMBSTONE",0,0,0,5
3.32,3.32,40863,"25253","1111087396","PRIVATE LABEL",0,0,0,12
6.59,6.59,40296,"17627","7192100336","TOMBSTONE",0,0,0,1
5.99,5.99,40548,"6379","2066200532","KING",0,0,0,2
5.99,5.99,40562,"9825","2066200530","KING",0,0,0,9
6.46,4.99,39862,"24991","7218063983","TONYS",0,0,1,33
5.29,3.48,40730,"4245","1111087395","PRIVATE LABEL",0,0,1,27
6.99,6.99,40324,"15531","7192100336","TOMBSTONE",0,0,0,2
3.28,3.28,39862,"15755","1111087398","PRIVATE LABEL",0,0,0,12
6.89,4.48,40485,"11757","7218063979","TONYS",1,1,0,33
5.29,3.49,40737,"8041","1111087396","PRIVATE LABEL",1,0,0,10
6.49,6.49,40303,"11993","2066200530","KING",0,0,0,1
7.49,5.49,40863,"11967","7218063983","TONYS",0,1,0,2
6.38,5.49,39995,"4259","7218063983","TONYS",0,0,1,3
7.29,4.99,40569,"19523","7218063052","TONYS",0,1,0,1
6.99,6.99,40065,"2277","7192100336","TOMBSTONE",0,0,0,5
6.49,6.49,40282,"26981","2066200531","KING",0,0,0,5
6.99,4.47,40268,"26983","7192100337","TOMBSTONE",1,1,0,24
6.59,6.59,40296,"29159","7192100337","TOMBSTONE",0,0,0,10
